star_id,score_raw,p_highclass
TIC 377739433,0.218103,0
KIC 7380829,0.232616,0
KIC 5716763,0.217688,0
K2-226,0.224387,0
TIC 267810289,0.216932,0
TIC 327577308,0.225725,0
KIC 9729691,0.214284,0
TIC 160428500,0.219658,0
KIC 8652997,0.218026,0
KIC 5955197,0.219022,0
TIC 1003831,0.226664,0
EPIC 211534342,0.206724,0
KIC 12254792,0.215192,0
EPIC 251347050,0.212522,0
TIC 384513078,0.224539,0
TIC 335681838,0.224302,0
TIC 346673534,0.220953,0
KIC 11237332,0.215877,0
KIC 3558803,0.210992,0
KIC 7366258,0.221404,0
KIC 4544628,0.215247,0
KIC 9579499,0.215446,0
EPIC 201650711,0.221523,0
TIC 252118701,0.217874,0
KIC 8757910,0.216879,0
EPIC 220204960,0.215525,0
KIC 12115188,0.218908,0
EPIC 202600948,0.218179,0
KIC 5440472,0.216926,0
KIC 6268648,0.217469,0
KIC 12066569,0.215973,0
TIC 334482103,0.218686,0
KIC 7897936,0.217367,0
KIC 4953173,0.217962,0
KIC 6035335,0.208648,0
TIC 336456596,0.221310,0
KIC 5866099,0.213445,0
TIC 90127880,0.220795,0
KIC 11197853,0.213026,0
TIC 366804698,0.226813,0
TIC 291465998,0.217501,0
TIC 406726743,0.214400,0
TIC 284679064,0.217801,0
KIC 5185897,0.220699,0
KIC 10141938,0.224585,0
KIC 11904704,0.216212,0
KIC 6670610,0.215764,0
TIC 326732851,0.216255,0
TIC 207468071,0.225651,0
KIC 10136549,0.217115,0
TIC 159418353,0.215781,0
TIC 238920875,0.215101,0
KIC 11716643,0.223646,0
KIC 10166274,0.216474,0
TIC 344927749,0.222098,0
TIC 355800238,0.215727,0
KIC 6948480,0.219935,0
KIC 3426367,0.216195,0
TIC 85791385,0.219912,0
KIC 7211141,0.218499,0
TIC 389968080,0.218375,0
TIC 373453507,0.218362,0
KIC 6543893,0.212694,0
KIC 6635813,0.220068,0
KIC 10549562,0.217862,0
TIC 328081248,0.224969,0
TIC 129539786,0.221169,0
KIC 8091197,0.217098,0
KIC 11868122,0.220194,0
TIC 351601843,0.225305,0
KIC 7257363,0.222327,0
TIC 66296167,0.218378,0
TIC 136504576,0.216417,0
TIC 34068865,0.223622,0
TIC 413343957,0.217289,0
KIC 7259298,0.224369,0
KIC 6037187,0.224295,0
TIC 260797169,0.217802,0
KIC 4914566,0.216557,0
KIC 8480285,0.219398,0
TIC 451645081,0.222781,0
KIC 10749128,0.218293,0
EPIC 220598367,0.218371,0
KIC 4276716,0.218989,0
TIC 131730580,0.214807,0
TIC 367753709,0.218302,0
TIC 54238138,0.215286,0
TIC 426448042,0.217080,0
KIC 5954001,0.215630,0
KIC 11752908,0.216103,0
TIC 424388628,0.217889,0
TIC 452508760,0.220435,0
TIC 53458803,0.217442,0
TIC 144401492,0.223292,0
KIC 5812648,0.214815,0
KIC 8489260,0.215299,0
KIC 10532751,0.210519,0
TIC 142532090,0.220034,0
KIC 4140813,0.213869,0
KIC 3121340,0.213083,0
KIC 5640085,0.218457,0
KIC 8552587,0.217307,0
KIC 12069319,0.213371,0
TIC 165827520,0.219283,0
KIC 4372410,0.209422,0
KIC 6929841,0.221852,0
TIC 419738713,0.220825,0
KIC 5481416,0.214468,0
TIC 235901733,0.218129,0
TIC 155044736,0.221740,0
TIC 374350678,0.221784,0
TIC 104734832,0.223606,0
TIC 176442805,0.218156,0
KIC 5025234,0.213022,0
TIC 357312511,0.217296,0
KIC 8611344,0.217513,0
TIC 68523365,0.219999,0
KIC 9394768,0.213437,0
TIC 97158538,0.211890,0
TIC 97766057,0.218087,0
KIC 4736439,0.212393,0
KIC 11304987,0.233351,0
KIC 9159275,0.216165,0
KIC 5552808,0.211033,0
KIC 9577855,0.215110,0
TIC 287721202,0.217849,0
KIC 5024414,0.211539,0
TIC 334597566,0.217924,0
KIC 5802486,0.215022,0
TIC 250484865,0.213599,0
KIC 6719052,0.217511,0
TIC 314835525,0.215903,0
KIC 5956354,0.218211,0
TIC 457110913,0.223001,0
TIC 148667071,0.216765,0
TIC 466382581,0.226852,0
TIC 366120401,0.217438,0
KIC 11127479,0.223492,0
TIC 270472265,0.216798,0
TIC 335996558,0.220396,0
TIC 71854732,0.229305,0
KIC 6368222,0.216839,0
K2-249,0.225978,0
KIC 6041511,0.215996,0
KIC 8106112,0.217417,0
KIC 2696703,0.213254,0
KIC 9087580,0.215677,0
KIC 3230753,0.215613,0
KIC 9594992,0.220909,0
KIC 12004971,0.213993,0
KIC 4365645,0.213898,0
TIC 28294709,0.221364,0
KIC 8510197,0.227970,0
EPIC 214630761,0.215188,0
TIC 389182138,0.218105,0
TIC 288636599,0.217282,0
TIC 34980970,0.215424,0
TIC 107090327,0.218971,0
TIC 426017070,0.221497,0
TIC 53394475,0.219705,0
KIC 12300524,0.214282,0
KIC 11152950,0.215184,0
KIC 5542466,0.215267,0
KIC 8527297,0.215834,0
TIC 436764867,0.224997,0
KIC 6200529,0.216911,0
TIC 12421862,0.228288,0
KIC 8572168,0.216901,0
KIC 7466270,0.216443,0
KIC 11014932,0.211981,0
KIC 9076971,0.218019,0
TIC 401704685,0.220076,0
KIC 5783938,0.218124,0
KIC 9692557,0.212608,0
TIC 143687316,0.216414,0
KIC 6960456,0.220209,0
TIC 377420580,0.214929,0
KIC 7948784,0.224951,0
KIC 6428602,0.211350,0
KIC 3858943,0.219308,0
TIC 314724818,0.223819,0
KIC 12154526,0.224901,0
TIC 124778445,0.220780,0
KIC 11075429,0.215782,0
KIC 6281127,0.216880,0
TIC 161223358,0.216030,0
TIC 256783784,0.222856,0
KIC 8345473,0.212661,0
TIC 26880783,0.223358,0
KIC 5857540,0.215622,0
KIC 9630640,0.212421,0
KIC 10338624,0.213844,0
TIC 395142888,0.217416,0
KIC 4862332,0.212511,0
KIC 5565707,0.213287,0
TIC 178709444,0.217091,0
TIC 407146538,0.219635,0
KIC 5471059,0.216522,0
KIC 7031430,0.217199,0
KIC 8197406,0.211403,0
TIC 255588086,0.216989,0
TIC 321668398,0.217434,0
TIC 14709225,0.215812,0
KIC 9210823,0.235364,0
KIC 4772095,0.216747,0
KIC 7385509,0.215424,0
TIC 145027461,0.216384,0
TIC 233211762,0.212979,0
TIC 229581160,0.218023,0
TIC 312862941,0.212981,0
KIC 7960980,0.214002,0
TIC 230377505,0.218821,0
KIC 10453588,0.214663,0
KIC 5115379,0.214884,0
KIC 6026924,0.214185,0
TIC 142387023,0.217487,0
EPIC 228729473,0.221978,0
EPIC 220674823,0.223421,0
EPIC 211372788,0.214062,0
TIC 172598832,0.221134,0
TIC 318022259,0.225257,0
KIC 3854101,0.215038,0
EPIC 212036875,0.216799,0
TIC 203214138,0.216799,0
KIC 7419318,0.215447,0
TIC 215595454,0.217453,0
EPIC 220267210,0.218814,0
TIC 332393279,0.216268,0
KIC 11153259,0.211724,0
TIC 47484268,0.215620,0
KIC 7550875,0.214489,0
KIC 12024120,0.214970,0
KIC 10587105,0.235405,0
TIC 383829317,0.216917,0
TIC 308613965,0.216663,0
TIC 382187347,0.215646,0
TIC 32925763,0.223164,0
KIC 9696358,0.214078,0
KIC 10395381,0.217029,0
KIC 5734702,0.214262,0
KIC 7885494,0.217301,0
KIC 5956977,0.210969,0
TIC 47482754,0.218604,0
TIC 231071138,0.216953,0
KIC 5428668,0.220410,0
KIC 6106282,0.217879,0
TIC 358557578,0.218214,0
KIC 3640905,0.213897,0
EPIC 211158357,0.219964,0
TIC 168281028,0.217263,0
KIC 7613620,0.220568,0
TIC 147994863,0.220703,0
KIC 7052511,0.214914,0
KIC 7098255,0.213291,0
KIC 4757437,0.218012,0
TIC 308612785,0.216147,0
TIC 281459670,0.222514,0
KIC 8613446,0.216220,0
KIC 4919550,0.229749,0
TIC 396562848,0.216907,0
KIC 10527135,0.216709,0
TIC 196286578,0.219567,0
KIC 7340624,0.230114,0
KIC 11607193,0.209780,0
KIC 8040308,0.216679,0
TIC 150074121,0.225520,0
TIC 310009611,0.218352,0
KIC 8978528,0.217661,0
TIC 463203560,0.215291,0
KIC 3831911,0.212080,0
EPIC 211673349,0.216391,0
KIC 9216775,0.217381,0
KIC 6047853,0.225664,0
KIC 8740744,0.215915,0
KIC 5168498,0.214197,0
KIC 2437897,0.218679,0
TIC 352229268,0.214673,0
KIC 4243911,0.215927,0
KIC 10389280,0.217921,0
KIC 7211469,0.215696,0
KIC 5962509,0.216896,0
KIC 8127607,0.215282,0
TIC 120101789,0.216530,0
KIC 7119481,0.231697,0
KIC 6526377,0.210065,0
KIC 4636578,0.220773,0
KIC 3663141,0.208929,0
KIC 7117050,0.210794,0
TIC 399847887,0.219967,0
KIC 4180396,0.211589,0
KIC 12366681,0.222527,0
TIC 437011608,0.215740,0
EPIC 212865617,0.213920,0
KIC 10268714,0.215306,0
TIC 232608943,0.214920,0
TIC 281541555,0.223023,0
KIC 8258171,0.215840,0
K2-225,0.224925,0
KIC 3939150,0.218681,0
TIC 1528696,0.222476,0
TIC 468350765,0.216023,0
TIC 207238953,0.217676,0
K2-162,0.225591,0
TIC 258829450,0.227631,0
KIC 5482603,0.212771,0
TIC 305492348,0.214194,0
KIC 6500206,0.215413,0
KIC 6342980,0.217129,0
TIC 342449055,0.214793,0
TIC 354517490,0.216841,0
KIC 9177629,0.215093,0
TIC 266401846,0.217798,0
TIC 250386181,0.216100,0
KIC 11918099,0.218552,0
TIC 48188920,0.221359,0
KIC 4845862,0.214428,0
TIC 172033454,0.217021,0
TIC 355446093,0.214935,0
KIC 5301750,0.215715,0
KIC 7870282,0.231039,0
KIC 8624860,0.215608,0
KIC 12253534,0.222682,0
TIC 172222885,0.217448,0
TIC 287444302,0.211767,0
TIC 387690507,0.217463,0
KIC 4847534,0.226883,0
TIC 390651552,0.218490,0
KIC 10794405,0.215246,0
KIC 9357578,0.212005,0
TIC 275703182,0.218014,0
TIC 245027119,0.217953,0
KIC 9472074,0.213983,0
KIC 5887316,0.210600,0
KIC 6522353,0.217713,0
TIC 454876465,0.217453,0
TIC 265011923,0.214601,0
TIC 469184909,0.218744,0
KIC 7812179,0.215953,0
TIC 241225337,0.223080,0
KIC 3222680,0.211968,0
TIC 71674064,0.216550,0
TIC 281666033,0.216714,0
TIC 166220082,0.213653,0
TIC 354600221,0.218568,0
TIC 20579360,0.220027,0
TIC 248391319,0.223802,0
EPIC 220198551,0.223802,0
KIC 3654719,0.224636,0
KIC 5738346,0.215460,0
TIC 22069559,0.219273,0
KIC 4175105,0.219305,0
KIC 11752906,0.218028,0
TIC 52689469,0.218975,0
TIC 123702439,0.216106,0
KIC 6665512,0.218653,0
KIC 11656918,0.211973,0
KIC 8519253,0.214968,0
EPIC 246851721,0.228438,0
TIC 411839167,0.228438,0
KIC 10599397,0.209884,0
KIC 10059645,0.221745,0
TIC 232567319,0.217963,0
TIC 375225453,0.215294,0
TIC 378613125,0.216616,0
TIC 394691478,0.217305,0
KIC 7335713,0.211925,0
TIC 325468685,0.213805,0
TIC 251594291,0.228012,0
KIC 10388451,0.212950,0
TIC 161156159,0.218209,0
TIC 6404965,0.216430,0
TIC 360630575,0.214636,0
TIC 174426662,0.215789,0
TIC 265076459,0.217726,0
EPIC 210463428,0.225060,0
TIC 434260570,0.225060,0
TIC 460950389,0.222088,0
KIC 7501646,0.216143,0
KIC 7031340,0.211777,0
KIC 11392017,0.210299,0
KIC 5952309,0.223114,0
KIC 7422883,0.212396,0
KIC 10848097,0.216440,0
KIC 10272858,0.219227,0
KIC 12061969,0.216232,0
TIC 101955023,0.229031,0
KIC 9364609,0.215788,0
TIC 67782629,0.217945,0
KIC 11068630,0.224331,0
KIC 2576197,0.228244,0
K2-417,0.220716,0
KIC 9209624,0.216897,0
KIC 7812455,0.215172,0
TIC 57193198,0.221876,0
KIC 6611330,0.215669,0
TIC 383828887,0.216615,0
KIC 6880517,0.220500,0
TIC 77437543,0.216422,0
KIC 5090803,0.216844,0
TIC 44313455,0.218725,0
KIC 9164788,0.215604,0
KIC 5294945,0.218518,0
TIC 270132709,0.216147,0
KIC 5130890,0.205741,0
TIC 155258153,0.215323,0
TIC 451254008,0.215942,0
TIC 325410269,0.219091,0
KIC 7109675,0.216524,0
KIC 2450716,0.214109,0
TIC 407591297,0.214386,0
K2-242,0.225142,0
KIC 4832225,0.211821,0
KIC 10407210,0.213394,0
KIC 8240617,0.218668,0
KIC 5340878,0.214543,0
KIC 4571004,0.213884,0
KIC 10471296,0.217169,0
TIC 353361266,0.214367,0
TIC 157236902,0.224928,0
TIC 264052454,0.216257,0
TIC 133850380,0.224114,0
KIC 2449053,0.215227,0
KIC 12058147,0.216477,0
TIC 35883621,0.217789,0
TIC 274472658,0.215820,0
KIC 9011955,0.218482,0
KIC 5195945,0.211073,0
KIC 7515336,0.218940,0
TIC 123357034,0.216299,0
TIC 141141249,0.216295,0
TIC 28900646,0.217959,0
TIC 444413256,0.216569,0
KIC 6864569,0.210575,0
TIC 6653897,0.221767,0
TIC 2760219,0.216390,0
KIC 5801571,0.228228,0
TIC 89617284,0.216045,0
KIC 8711794,0.225616,0
TIC 114749636,0.228936,0
TIC 354173595,0.219297,0
TIC 159873822,0.214523,0
KIC 3346543,0.219526,0
TIC 9006668,0.219532,0
KIC 11463950,0.209027,0
TIC 233747840,0.219156,0
K2-195,0.224248,0
KIC 5022900,0.214494,0
KIC 9529148,0.219134,0
K2-172,0.218356,0
EPIC 212434019,0.217223,0
KIC 5794687,0.219983,0
KIC 9851226,0.219424,0
KIC 6042214,0.215674,0
EPIC 211064647,0.217443,0
KIC 5547424,0.215647,0
KIC 7538434,0.220331,0
TIC 334811204,0.214407,0
TIC 275527293,0.216936,0
KIC 4737848,0.216649,0
KIC 7799701,0.215721,0
K2-403,0.215916,0
TIC 365007485,0.215916,0
KIC 8628758,0.219724,0
TIC 435871546,0.217234,0
TIC 370010846,0.216039,0
TIC 164150539,0.220601,0
TIC 136998882,0.215839,0
TIC 45684223,0.212335,0
KIC 3865567,0.217239,0
KIC 9491832,0.215022,0
KIC 4054784,0.217151,0
KIC 7051180,0.213378,0
TIC 115010361,0.226391,0
TIC 262584907,0.219348,0
KIC 8719419,0.212057,0
KIC 9886661,0.213352,0
TIC 408094424,0.216082,0
KIC 5471271,0.230620,0
KIC 2693736,0.215755,0
TIC 400712525,0.217188,0
KIC 8430053,0.218863,0
TIC 142276270,0.223729,0
KIC 7130612,0.214996,0
KIC 7832787,0.217730,0
TIC 300293197,0.210829,0
KIC 7618231,0.216391,0
TIC 114516994,0.217567,0
TIC 234330672,0.217492,0
EPIC 211800191,0.215575,0
TIC 6785559,0.220311,0
TIC 233409941,0.218302,0
KIC 8890996,0.213799,0
KIC 10018364,0.212769,0
TIC 276250096,0.214341,0
TIC 396813816,0.217793,0
TIC 304100538,0.216845,0
KIC 11097752,0.209706,0
KIC 7881464,0.211866,0
TIC 275758701,0.216428,0
KIC 12554212,0.214342,0
EPIC 228724899,0.220414,0
TIC 63844530,0.215077,0
KIC 5457326,0.212696,0
KIC 7133294,0.222191,0
TIC 452938965,0.215382,0
TIC 145038729,0.215062,0
KIC 4856592,0.211784,0
KIC 2720514,0.218381,0
TIC 388130235,0.214598,0
KIC 6119923,0.217756,0
KIC 9775385,0.215182,0
TIC 167804011,0.220327,0
TIC 67031480,0.216992,0
TIC 45296362,0.215128,0
KIC 10471005,0.215955,0
EPIC 247047370,0.214819,0
TIC 68893269,0.214819,0
TIC 96317115,0.217439,0
TIC 126733133,0.223553,0
KIC 11090765,0.216921,0
KIC 4075067,0.211437,0
KIC 9899514,0.216823,0
TIC 294768072,0.216023,0
TIC 40055053,0.216852,0
KIC 12645262,0.217714,0
KIC 8963721,0.215988,0
TIC 253054954,0.220316,0
KIC 11775530,0.216373,0
KIC 2161536,0.212749,0
KIC 5436161,0.213872,0
EPIC 210769880,0.215063,0
KIC 5097470,0.222973,0
TIC 393340920,0.214904,0
TIC 29960109,0.218518,0
KIC 12734110,0.212789,0
EPIC 211510580,0.217356,0
KIC 8805348,0.214543,0
KIC 3834322,0.216763,0
KIC 10488450,0.214544,0
KIC 7116236,0.214436,0
KIC 4282872,0.214543,0
KIC 10407020,0.214655,0
TIC 331456189,0.217542,0
TIC 45191604,0.217563,0
TIC 331644554,0.217244,0
EPIC 211419451,0.225912,0
TIC 13424053,0.216210,0
KIC 4144231,0.218757,0
KIC 9086154,0.213769,0
TIC 287156968,0.224631,0
KIC 7032001,0.217493,0
TIC 241569046,0.217494,0
KIC 2452289,0.217911,0
TIC 239361732,0.216688,0
TIC 136274063,0.224147,0
KIC 9886255,0.214574,0
TIC 270457662,0.215900,0
TIC 310728245,0.217513,0
TIC 232568235,0.223516,0
EPIC 211953244,0.217068,0
TIC 67181830,0.221529,0
KIC 7200301,0.217428,0
K2-7,0.230390,0
KIC 5387843,0.214837,0
KIC 8115647,0.214972,0
TIC 197650870,0.212799,0
TIC 143257766,0.216792,0
KIC 3974928,0.213360,0
KIC 9574158,0.214010,0
KIC 8180290,0.217916,0
KIC 10417704,0.210937,0
KIC 2446113,0.214691,0
TIC 258804746,0.224661,0
TIC 85292615,0.214199,0
TIC 269341832,0.216018,0
KIC 3545583,0.217927,0
K2-216,0.225416,0
TIC 418761354,0.225416,0
KIC 9455526,0.211954,0
TIC 35855047,0.217136,0
KIC 6449291,0.213444,0
TIC 232052748,0.215453,0
KIC 10023069,0.221586,0
TIC 298729646,0.214128,0
TIC 167303382,0.217516,0
KIC 8656535,0.225123,0
TIC 302173245,0.220817,0
KIC 4949027,0.214894,0
KIC 6436029,0.217199,0
KIC 10272442,0.215496,0
TIC 407694390,0.221389,0
KIC 11337833,0.225093,0
KIC 8548403,0.216338,0
TIC 123233041,0.216784,0
KIC 8364232,0.217427,0
TIC 124491883,0.220536,0
TIC 272167060,0.225071,0
TIC 57753734,0.218152,0
TIC 192976435,0.218036,0
TIC 317597583,0.214506,0
KIC 6147851,0.216265,0
KIC 11181260,0.215898,0
KIC 6345758,0.217341,0
KIC 5308778,0.212153,0
TIC 299158887,0.212706,0
TIC 29953537,0.215677,0
KIC 8036863,0.213723,0
TIC 294497466,0.215093,0
KIC 5653152,0.214990,0
KIC 10226420,0.213552,0
TIC 403347341,0.216093,0
TIC 56999883,0.218835,0
TIC 378355116,0.214267,0
KIC 10147276,0.219622,0
KIC 5289857,0.211933,0
TIC 178879588,0.220369,0
KIC 9710611,0.216525,0
KIC 7375100,0.219571,0
TIC 441658213,0.220676,0
TIC 28643432,0.215194,0
TIC 155001079,0.211553,0
TIC 269243313,0.221161,0
TIC 82308728,0.216858,0
KIC 10019065,0.216598,0
TIC 320536216,0.213909,0
KIC 5080346,0.218125,0
TIC 180145006,0.214080,0
TIC 270406298,0.215382,0
TIC 257520272,0.217802,0
TIC 328750515,0.213265,0
KIC 9775938,0.212452,0
KIC 2853093,0.227272,0
TIC 219485050,0.218054,0
KIC 5385509,0.215499,0
KIC 11912911,0.214848,0
KIC 11244571,0.214661,0
TIC 173298412,0.217426,0
TIC 408203470,0.216990,0
KIC 10680424,0.217117,0
TIC 315350812,0.216897,0
TIC 120033290,0.214809,0
TIC 219866209,0.216482,0
TIC 443127052,0.220004,0
TIC 357457104,0.237710,0
TIC 262530873,0.235077,0
EPIC 211797637,0.218314,0
KIC 5078025,0.214927,0
TIC 269509393,0.216849,0
TIC 400899926,0.214819,0
KIC 8226720,0.217382,0
KIC 11512246,0.230652,0
TIC 18067025,0.217797,0
TIC 281979481,0.216212,0
KIC 2857607,0.216832,0
KIC 6129632,0.209960,0
TIC 309913305,0.224760,0
TIC 268143410,0.216147,0
KIC 6525398,0.215308,0
TIC 19155785,0.216405,0
KIC 10281311,0.221665,0
TIC 137843225,0.219566,0
TIC 193556520,0.217991,0
KIC 5425643,0.216090,0
TIC 270649648,0.216828,0
TIC 353367071,0.215977,0
KIC 6223324,0.220561,0
TIC 192878624,0.213853,0
TIC 412887082,0.215994,0
TIC 94727308,0.224361,0
KIC 9390653,0.218487,0
TIC 230292034,0.215473,0
TIC 270219048,0.214333,0
KIC 7584650,0.215338,0
TIC 163539739,0.216330,0
KIC 7588436,0.215022,0
TIC 196286587,0.215809,0
KIC 12254378,0.223976,0
KIC 8487777,0.215179,0
KIC 6767227,0.214287,0
KIC 7778621,0.219977,0
KIC 4548162,0.217263,0
TIC 313675203,0.226236,0
EPIC 246061904,0.216096,0
TIC 159244568,0.216611,0
KIC 10535886,0.216318,0
TIC 148914726,0.212895,0
KIC 4741126,0.215241,0
TIC 90767677,0.217194,0
KIC 1871056,0.214401,0
TIC 53307409,0.216645,0
KIC 5385469,0.207126,0
TIC 144956678,0.216614,0
TIC 259274960,0.216406,0
TIC 76032342,0.219149,0
KIC 5219234,0.214365,0
KIC 10549023,0.216136,0
KIC 10990886,0.212102,0
KIC 5978559,0.223907,0
TIC 167656187,0.221411,0
TIC 416368336,0.216082,0
KIC 7289338,0.214431,0
KIC 8487645,0.216538,0
TIC 457789844,0.217762,0
KIC 3343866,0.214993,0
TIC 147857396,0.215620,0
KIC 6363560,0.214971,0
K2-63,0.219300,0
KIC 8703506,0.214648,0
TIC 48451130,0.218379,0
TIC 459730973,0.219381,0
KIC 2986833,0.215419,0
KIC 8747222,0.210709,0
KIC 8617363,0.219452,0
EPIC 220280237,0.220532,0
KIC 1725415,0.216144,0
KIC 9899583,0.215115,0
KIC 3342463,0.225833,0
KIC 4645174,0.219381,0
KIC 2708203,0.218212,0
TIC 308191940,0.216874,0
TIC 318828309,0.213912,0
TIC 88485645,0.214137,0
KIC 3730176,0.215432,0
TIC 438278301,0.215440,0
TIC 34646336,0.215807,0
KIC 8984755,0.216712,0
EPIC 251356484,0.208183,0
TIC 298164705,0.215190,0
KIC 3441795,0.214608,0
TIC 412257781,0.219917,0
KIC 4248120,0.215073,0
KIC 11599937,0.214060,0
KIC 5253802,0.217821,0
KIC 7031066,0.216093,0
TIC 332715376,0.213161,0
TIC 268914377,0.214813,0
TIC 157528286,0.213959,0
TIC 302814895,0.218035,0
TIC 216935214,0.215921,0
TIC 269558487,0.216886,0
KIC 2438062,0.220413,0
TIC 130924120,0.214644,0
KIC 10066755,0.210199,0
KIC 10586208,0.226852,0
TIC 412485680,0.218161,0
KIC 11069681,0.211693,0
TIC 272672133,0.215463,0
TIC 17538423,0.216271,0
KIC 8746295,0.216282,0
KIC 7219825,0.220668,0
KIC 10982373,0.209949,0
TIC 369581703,0.214819,0
TIC 114947483,0.216598,0
TIC 459157691,0.217267,0
KIC 10554999,0.214932,0
KIC 12021811,0.216187,0
TIC 80275202,0.211105,0
KIC 6386784,0.216435,0
KIC 6152521,0.213848,0
KIC 6438379,0.213648,0
KIC 8297017,0.209290,0
KIC 9011874,0.215193,0
KIC 6863158,0.213030,0
TIC 459755750,0.218260,0
TIC 238914510,0.216186,0
KIC 5908086,0.209856,0
TIC 330799746,0.217988,0
KIC 9716028,0.215657,0
KIC 8280511,0.219567,0
TIC 233070717,0.215454,0
KIC 6190535,0.217576,0
TIC 53122063,0.211909,0
TIC 152476657,0.218829,0
KIC 7888957,0.210726,0
EPIC 212228994,0.216885,0
KIC 6307063,0.215417,0
TIC 134551640,0.216576,0
TIC 13419950,0.217282,0
KIC 10723367,0.212528,0
KIC 6776401,0.213616,0
KIC 6543192,0.220369,0
KIC 12453855,0.215124,0
TIC 369789627,0.213076,0
TIC 143994382,0.216113,0
KIC 4570555,0.209720,0
TIC 429791387,0.218324,0
KIC 3097346,0.215586,0
KIC 8555967,0.222682,0
KIC 8582291,0.214108,0
TIC 335655755,0.214391,0
TIC 159725995,0.218716,0
TIC 332154944,0.215066,0
TIC 186000935,0.215201,0
KIC 6605493,0.213004,0
KIC 8176564,0.213304,0
KIC 10155286,0.208734,0
KIC 7281399,0.214365,0
TIC 459850897,0.213053,0
TIC 280096473,0.215036,0
TIC 173860688,0.223880,0
KIC 7115550,0.221121,0
TIC 233465389,0.217505,0
TIC 383531543,0.216705,0
TIC 97866515,0.221579,0
TIC 365389353,0.216439,0
EPIC 247122439,0.217772,0
KIC 9157523,0.225378,0
TIC 284688043,0.214933,0
TIC 284418751,0.214861,0
TIC 272625214,0.216147,0
EPIC 210813978,0.215194,0
TIC 434477274,0.215800,0
TIC 232982938,0.214616,0
TIC 24358417,0.214163,0
TIC 100097716,0.213739,0
TIC 183985250,0.217595,0
TIC 293547742,0.216557,0
KIC 5271803,0.210190,0
KIC 9455325,0.214435,0
KIC 7219761,0.212793,0
KIC 9641041,0.214980,0
KIC 3942446,0.225040,0
TIC 283605976,0.214967,0
TIC 79292541,0.220562,0
TIC 264173803,0.213599,0
KIC 8107115,0.216174,0
TIC 451538240,0.214206,0
TIC 288471046,0.215444,0
TIC 70678449,0.215227,0
TIC 326522874,0.213933,0
TIC 266843799,0.214779,0
KIC 7008211,0.214257,0
TIC 407658979,0.217791,0
TIC 373576942,0.216160,0
TIC 141762491,0.213894,0
KIC 6200715,0.229811,0
KIC 6587002,0.219917,0
TIC 446370039,0.215162,0
KIC 9472328,0.213968,0
EPIC 210626797,0.214580,0
KIC 5119143,0.205553,0
TIC 7624182,0.213287,0
TIC 141412823,0.213370,0
KIC 5437348,0.221432,0
TIC 325908483,0.218543,0
KIC 5436455,0.214606,0
EPIC 220565349,0.218107,0
TIC 4897275,0.219913,0
TIC 322504451,0.215845,0
KIC 2438264,0.221989,0
TIC 399346877,0.215971,0
TIC 176984236,0.213543,0
KIC 9893318,0.217769,0
TIC 21119973,0.213634,0
KIC 5471617,0.214110,0
KIC 10454313,0.217118,0
TIC 458199018,0.215285,0
KIC 9551430,0.217925,0
TIC 106997505,0.213550,0
K2-149,0.216547,0
KIC 10189557,0.222310,0
EPIC 220315508,0.214579,0
TIC 188589164,0.222517,0
TIC 139285832,0.215176,0
TIC 49710555,0.214243,0
TIC 333657795,0.217678,0
KIC 7900727,0.213997,0
KIC 6289459,0.215108,0
KIC 3122872,0.211875,0
KIC 9022166,0.219720,0
EPIC 220556827,0.215598,0
TIC 207084429,0.215529,0
TIC 146165619,0.216829,0
KIC 9217583,0.210376,0
TIC 461271719,0.213531,0
TIC 380671216,0.223329,0
TIC 422923265,0.213388,0
TIC 67444896,0.220973,0
KIC 7879433,0.212310,0
TIC 258738667,0.213845,0
TIC 200917197,0.212908,0
KIC 9088780,0.210061,0
KIC 5042210,0.214893,0
KIC 7117147,0.213158,0
TIC 32498058,0.209716,0
TIC 454361389,0.218768,0
TIC 157081737,0.219778,0
KIC 11183752,0.219830,0
TIC 9216075,0.225188,0
TIC 192833836,0.220122,0
KIC 8098728,0.214833,0
KIC 7199883,0.218144,0
KIC 7877978,0.214681,0
KIC 3967501,0.210069,0
TIC 306357884,0.215735,0
KIC 10552611,0.219782,0
KIC 8440062,0.217633,0
TIC 406783172,0.215250,0
K2-203,0.223956,0
TIC 428867906,0.220101,0
KIC 9277896,0.215215,0
KIC 5780715,0.225930,0
K2-25,0.215747,0
TIC 434226736,0.215747,0
TIC 142562395,0.217840,0
KIC 6750902,0.214935,0
KIC 7094944,0.214191,0
TIC 82128636,0.214311,0
TIC 202428245,0.222193,0
KIC 11911929,0.209031,0
K2-75,0.216214,0
KIC 12021625,0.213241,0
KIC 7026477,0.214484,0
KIC 5302643,0.212085,0
KIC 5989391,0.214621,0
KIC 8765560,0.220590,0
TIC 267484653,0.212679,0
KIC 8229361,0.216721,0
KIC 10253638,0.215825,0
TIC 465933345,0.213518,0
KIC 10514770,0.216272,0
TIC 137685450,0.214930,0
KIC 8007174,0.217418,0
TIC 110428269,0.214926,0
TIC 129319156,0.218035,0
TIC 434171145,0.215127,0
TIC 89544985,0.215238,0
TIC 279383896,0.214930,0
KIC 5036052,0.210350,0
TIC 392681545,0.226575,0
KIC 6932987,0.214388,0
TIC 326453034,0.221993,0
