epic_id,mission,n_points,n_segments,best_seg_score,mean_seg_score,median_seg_score,std_seg_score,status,error
220696233,K2,3501,10,0.3557808101177215,0.3034140467643738,0.3073360919952392,0.0455315075814724,ok,
201110617,K2,2352,6,0.3766528367996216,0.1738057732582092,0.1230838447809219,0.1141801849007606,ok,
201130233,K2,2443,6,0.2651722133159637,0.2577962577342987,0.2586820721626282,0.0063373139128088,ok,
201132684,K2,2515,6,0.3491457402706146,0.1595886945724487,0.1262263059616089,0.0983410105109214,ok,
201211526,K2,1885,4,0.2278515100479126,0.2084521949291229,0.2082973718643188,0.0136093385517597,ok,
201225286,K2,2120,5,0.3506074845790863,0.286254733800888,0.2871567010879516,0.0433730073273181,ok,
201390048,K2,2504,6,0.3593480288982391,0.320032000541687,0.3172770142555237,0.0353771969676017,ok,
211539054,K2,3432,10,0.3830311298370361,0.3338451683521271,0.3231357634067535,0.0358466394245624,ok,
211897691,K2,3431,10,0.3947005867958069,0.3672900795936584,0.3764540553092956,0.0224638488143682,ok,
212072539,K2,3401,10,0.362246423959732,0.2847764194011688,0.2954550981521606,0.0534220300614833,ok,
212624936,K2,3471,10,0.2641527652740478,0.2307454645633697,0.2391199022531509,0.0254352390766143,ok,
214173069,K2,3446,10,0.4017216861248016,0.3660275936126709,0.3597787022590637,0.018445273861289,ok,
214419545,K2,3423,10,0.413293182849884,0.3173271715641022,0.3482865691184997,0.0867701768875122,ok,
220221272,K2,3482,10,0.303947776556015,0.259970486164093,0.255565345287323,0.022240575402975,ok,
220459477,K2,3458,10,0.2944656610488891,0.2455156743526458,0.2531489431858063,0.034479409456253,ok,
220510874,K2,3469,10,0.3474641144275665,0.3013110160827636,0.3295234739780426,0.062291033565998,ok,
211413752,K2,3435,10,0.3376486301422119,0.2947998344898224,0.2911542057991028,0.0238312687724828,ok,
246876040,K2,3637,11,0.3854222297668457,0.3283525705337524,0.3313013315200805,0.0421613045036792,ok,
212756297,K2,15767,58,0.3804043233394623,0.2611238956451416,0.2680013179779053,0.0666679516434669,ok,
206103150,K2,99610,386,0.4184699058532715,0.2591150403022766,0.2957416176795959,0.1104308739304542,ok,
212300977,K2,15756,58,0.4043929278850555,0.2516868114471435,0.2778830826282501,0.1262886077165603,ok,
206154641,K2,99579,385,0.4415857493877411,0.2348864823579788,0.2251660823822021,0.0880388915538787,ok,
201367065,K2,3527,10,0.3197534680366516,0.3008547723293304,0.3014215230941772,0.0129319969564676,ok,
217671466,K2,111630,433,0.362478643655777,0.2704471349716186,0.270760178565979,0.0386207625269889,ok,
201208431,K2,3530,10,0.3611896336078644,0.2935799658298492,0.295818030834198,0.0452201925218105,ok,
201338508,K2,3492,10,0.3166552782058716,0.2115120142698288,0.2331664711236953,0.0713131055235862,ok,
201384232,K2,3514,10,0.3023378252983093,0.2763352394104004,0.2803393602371216,0.0213748048990964,ok,
201393098,K2,3520,10,0.3169484734535217,0.2425360679626464,0.2355059087276458,0.0497973002493381,ok,
201445392,K2,3537,10,0.3127591013908386,0.2843065857887268,0.2902974188327789,0.0209538862109184,ok,
201465501,K2,3529,10,0.305422306060791,0.2587525248527527,0.2747372388839721,0.0370545201003551,ok,
201505350,K2,3494,10,0.3551245033740997,0.3048408925533294,0.3000354170799255,0.0336888059973716,ok,
201577035,K2,3523,10,0.2964963614940643,0.2616172730922699,0.2682095170021057,0.0302051082253456,ok,
201596316,K2,3535,10,0.3500641286373138,0.2647630572319031,0.2573021054267883,0.0575903877615928,ok,
201613023,K2,3546,10,0.3919452726840973,0.338527500629425,0.3544892072677612,0.0404154174029827,ok,
201629650,K2,3529,10,0.3166053593158722,0.2838276028633117,0.2852095365524292,0.0160325467586517,ok,
201635569,K2,3517,10,0.341635525226593,0.2671296000480652,0.2884904444217682,0.059856504201889,ok,
201736247,K2,3506,10,0.3085987567901611,0.2184976786375045,0.2063344120979309,0.0486079156398773,ok,
201754305,K2,3525,10,0.3338685929775238,0.265933483839035,0.26250159740448,0.0313397571444511,ok,
201855371,K2,3545,10,0.3798978924751282,0.3231708109378814,0.3263837397098541,0.0447126664221286,ok,
201912552,K2,3518,10,0.4386037290096283,0.3279109299182892,0.3446515798568725,0.0687131285667419,ok,
202126852,K2,1567,3,0.2447188198566436,0.2253909856081009,0.2232710421085357,0.014990784227848,ok,
206011691,K2,3173,9,0.3469157218933105,0.2815746068954468,0.2763437628746032,0.0523579232394695,ok,
201637175,K2,3538,10,0.1941437274217605,0.1848747730255127,0.1845367550849914,0.0060671181418001,ok,
210490365,K2,3272,9,0.4031929671764374,0.3707404434680938,0.360208660364151,0.0204952470958232,ok,
202083828,K2,1628,3,0.2174035608768463,0.2021208256483078,0.196292370557785,0.0109074292704463,ok,
211089792,K2,3213,9,0.3621862232685089,0.32777801156044,0.3240502774715423,0.0237843561917543,ok,
210957318,K2,3174,9,0.2533666491508484,0.1989854276180267,0.1866092234849929,0.0394675694406032,ok,
212110888,K2,3382,10,0.2852561473846435,0.2180268317461013,0.2323969304561615,0.0599858947098255,ok,
212697709,K2,3487,10,0.3025449216365814,0.2358263432979583,0.2431377619504928,0.0540036186575889,ok,
204221263,K2,2444,6,0.3346681892871856,0.2822391986846924,0.2681059539318084,0.0356493033468723,ok,
211916756,K2,3437,10,0.3532804846763611,0.3242498934268951,0.3314762711524963,0.0217292252928018,ok,
220383386,K2,3502,10,0.3607995808124542,0.2954065203666687,0.2918660044670105,0.0454616136848926,ok,
220303276,K2,111759,433,0.3616208732128143,0.2694709300994873,0.2820757329463959,0.0604004301130771,ok,
216414930,K2,111656,433,0.3672374784946441,0.2306391149759292,0.2285133302211761,0.062567226588726,ok,
218131080,K2,3358,10,0.2235849946737289,0.1802775859832763,0.1935568153858184,0.0390497706830501,ok,
211913977,K2,3430,10,0.3836353421211242,0.3648881316184997,0.363876461982727,0.0110769951716065,ok,
211970147,K2,3413,10,0.3953509926795959,0.3345798254013061,0.3470486998558044,0.0469499081373214,ok,
211822797,K2,3441,10,0.342276781797409,0.3126596212387085,0.3117298483848572,0.0204738937318325,ok,
220674823,K2,3483,10,0.2782573103904724,0.2543310523033142,0.2599777579307556,0.0198253262788057,ok,
216468514,K2,3349,10,0.2696623206138611,0.2443269044160843,0.2374170422554016,0.0165810417383909,ok,
201437844,K2,2042,4,0.2713232934474945,0.2690637409687042,0.2689846158027649,0.0015439990675076,ok,
220504338,K2,3436,10,0.2563678026199341,0.2400685846805572,0.2406836748123169,0.0106460191309452,ok,
211331236,K2,3438,10,0.3449819087982178,0.2544739246368408,0.2949066758155823,0.0792194232344627,ok,
211680698,K2,3440,10,0.3361870050430298,0.3078042864799499,0.3017037212848663,0.0163261741399765,ok,
212686205,K2,3517,10,0.4043318629264831,0.3746958374977112,0.373736560344696,0.0180481299757957,ok,
214787262,K2,3447,10,0.4259448945522308,0.3304539322853088,0.3932017982006073,0.104866474866867,ok,
217941732,K2,3447,10,0.415061205625534,0.3557284772396087,0.3839040994644165,0.0621707402169704,ok,
